Tanggal_Beli,Jam_Beli,Keberangkatan,Jam,Estimasi,kd_tiket,Harga_Tiket,Pembelian,Metode,kode_asal,kode_tujuan,Kode_Trayek,Layanan,Segmentasi,Kantor_Cabang,Tahun,H_plus,lead_time,Asal,Tujuan,Trayek
2023-04-11,23:31:17,2023-04-24,12:30:00,12:30:00,5402d2f9b00c95906647,240000,DAMRI APPS,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Purworejo,2023,3,13,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2023-04-01,20:10:01,2023-04-24,19:00:00,19:00:00,20617b35de17a5f653b3,630000,DAMRI APPS,Transfer,SBY,KMO,SBY-KMO,RYL,AKAP,Bandara Soekarno Hatta,2023,3,23,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-24,06:52:45,2023-04-24,07:00:00,07:00:00,01d8f1c229bed6c30756,270000,LOKET,Tunai,BUM,CIP,BUM-CIP,BNS,AKAP,Bogor,2023,3,0,Agen DAMRI Bumiayu,Pool DAMRI Cipaku,Agen DAMRI Bumiayu - Pool DAMRI Cipaku
2023-04-20,09:15:14,2023-04-24,14:00:00,16:00:00,7eab013866b2435f444e,600000,DAMRI APPS,Transfer,PDJ,KMO,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,4,Pool Damri Jember,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2023-04-15,00:19:33,2023-04-24,12:30:00,12:30:00,69ccb2de553963ff9ea6,240000,Traveloka,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Purworejo,2023,3,9,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2023-03-28,17:54:37,2023-04-24,19:00:00,17:00:00,62ce4e7293ce9d8adef9,720000,LOKET,Tunai,TAJR,KMO,SBY-KMO,RYL,AKAP,Bandara Soekarno Hatta,2023,3,27,Terminal Arjosari/ Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-23,08:40:17,2023-04-24,12:00:00,13:00:00,5e67742cc4ad10859640,350000,LOKET,Tunai,MGN,CIP,YG-CIP,BNS,AKAP,Bogor,2023,3,1,Agen Damri Mangiran,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2023-04-18,20:21:13,2023-04-24,19:00:00,19:00:00,4603bab48b3cbc6ef28d,510000,Traveloka,Transfer,SBY,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,6,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-24,10:05:50,2023-04-24,17:00:00,17:00:00,5b08a3d00f3ce41a3,235000,Agen Pemasaran,Deposit,CLP,KLR,CLP-KLS,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Terminal Klari,Pool DAMRI Cilacap - Terminal Kalideres
2023-04-24,09:54:19,2023-04-24,17:00:00,17:30:00,6d7e12b9399c4a5dd493,315000,LOKET,Tunai,PCNG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2023,3,0,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2023-04-20,10:57:41,2023-04-24,19:00:00,16:30:00,2945e774df58e1d2d,585000,Admin,Tunai,PDML,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,4,Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-17,21:18:55,2023-04-24,12:30:00,15:15:00,75fbfff881d6fdaff4bf,240000,Redbus,Transfer,PWR,KMO,YG-KMO,BNS,AKAP,Purworejo,2023,3,7,Pool DAMRI Purworejo,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2023-04-23,10:49:39,2023-04-24,17:00:00,18:00:00,5bfe9bd8628674afedb9,315000,LOKET,Tunai,BKT,KMO,BJG-KMO,BNS,AKAP,Jakarta,2023,3,1,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2023-04-21,12:57:52,2023-04-24,18:30:00,17:00:00,95f6ad6735eeee920,270000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2023,3,3,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2023-04-22,09:47:59,2023-04-24,19:00:00,19:00:00,4381c85c4e8ab26e9a35,510000,Traveloka,Transfer,SBY,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,2,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-18,07:38:57,2023-04-24,12:30:00,12:30:00,53facde783705fb07047,240000,DAMRI APPS,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Purworejo,2023,3,6,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2023-04-24,14:01:42,2023-04-24,15:00:00,15:00:00,4860c5a45034659ed,235000,Agen Pemasaran,Deposit,CLP,KPR,CLP-KMO,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-24,10:30:15,2023-04-24,17:00:00,17:00:00,4d55c45ab7456ac09,235000,Agen Pemasaran,Deposit,CLP,KLR,CLP-KLS,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Terminal Klari,Pool DAMRI Cilacap - Terminal Kalideres
2023-04-24,12:19:51,2023-04-24,19:00:00,19:00:00,718fbc2e30bdda309,510000,LOKET,Tunai,SBY,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,0,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-18,19:25:11,2023-04-24,18:30:00,18:30:00,4d5373770839cc528390,270000,Redbus,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2023,3,6,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2023-04-24,12:43:41,2023-04-24,15:00:00,15:00:00,870fe977e5d117f64,235000,Agen Pemasaran,Deposit,CLP,KPR,CLP-KMO,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-10,08:17:04,2023-04-24,12:30:00,12:30:00,416b5b240197a29c5961,240000,Traveloka,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Purworejo,2023,3,14,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2023-04-05,20:03:04,2023-04-24,21:00:00,21:00:00,91e9954f16adec12bc98,510000,DAMRI APPS,Transfer,SBY,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,19,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-23,16:39:43,2023-04-24,18:30:00,18:30:00,4e6fcb4102de21d06,270000,LOKET,Tunai,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2023,3,1,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2023-04-24,14:17:12,2023-04-24,15:00:00,15:00:00,438c18130c0b66c64,235000,Agen Pemasaran,Deposit,CLP,KPR,CLP-KMO,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-24,10:31:58,2023-04-24,17:00:00,17:00:00,7e4ebfdf452d73a0b,235000,Agen Pemasaran,Deposit,CLP,KLR,CLP-KLS,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Terminal Klari,Pool DAMRI Cilacap - Terminal Kalideres
2023-04-08,11:25:21,2023-04-24,21:00:00,19:00:00,601c1cf0df627702f4e2,585000,Traveloka,Transfer,TAJR,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,16,Terminal Arjosari/ Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-24,08:55:01,2023-04-24,17:00:00,17:15:00,6cf632fbb120131d162d,315000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,0,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-21,13:13:00,2023-04-24,18:30:00,17:00:00,246c3909ea83c774f,270000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2023,3,3,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2023-04-20,17:56:17,2023-04-24,19:00:00,19:00:00,29a22b5e21fea1be280d,235000,LOKET,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2023,3,4,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-23,10:51:03,2023-04-24,17:00:00,17:15:00,5de0b30a89f840f1c0d0,315000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,1,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-24,12:59:58,2023-04-24,14:00:00,14:30:00,1d0ef4298123078734f9,240000,LOKET,Tunai,PWR,KMO,PWR-KMO,BNS,AKAP,Purworejo,2023,3,0,Pool DAMRI Purworejo,Pool DAMRI Kemayoran,Pool DAMRI Purworejo - Pool DAMRI Kemayoran
2023-04-20,18:00:02,2023-04-24,19:00:00,19:00:00,4f597e13048556610cc0,235000,LOKET,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2023,3,4,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-24,14:45:20,2023-04-24,17:00:00,17:00:00,15dbd7dfb07b82a67e8e,315000,LOKET,Tunai,WSB,KMO,BJG-KMO,BNS,AKAP,Jakarta,2023,3,0,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2023-04-24,14:21:48,2023-04-24,18:30:00,17:00:00,6ab15466c709b2774,270000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2023,3,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2023-04-22,19:29:13,2023-04-24,19:00:00,19:00:00,723f1b59eb311577870a,235000,Traveloka,Transfer,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2023,3,2,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-20,10:39:01,2023-04-24,12:00:00,13:00:00,6bcfebf0290c520fe5b9,350000,LOKET,Tunai,MGN,CIP,YG-CIP,BNS,AKAP,Bogor,2023,3,4,Agen Damri Mangiran,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2023-04-22,20:09:47,2023-04-24,17:00:00,17:30:00,1d9984a9715f19ba419f,300000,LOKET,Tunai,BJG,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,2,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-24,18:29:42,2023-04-24,19:00:00,19:00:00,3cc99ec571a3878bb82f,270000,LOKET,Tunai,BUM,CIP,YG-CIP,BNS,AKAP,Bogor,2023,3,0,Agen DAMRI Bumiayu,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2023-04-22,16:52:47,2023-04-24,17:00:00,17:45:00,7ac4775cc4743bd38140,300000,LOKET,Tunai,PCNG,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,2,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-24,18:21:21,2023-04-24,19:00:00,19:00:00,672bfb3e197217533ad8,270000,LOKET,Tunai,BUM,CIP,YG-CIP,BNS,AKAP,Bogor,2023,3,0,Agen DAMRI Bumiayu,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2023-04-21,12:52:41,2023-04-24,17:00:00,17:00:00,9544f69dbacb6b617ab6,300000,LOKET,Tunai,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,3,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-23,11:11:00,2023-04-24,19:00:00,19:00:00,288ce98f1ac3e6db2,250000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2023,3,1,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2023-04-21,14:55:20,2023-04-24,19:00:00,19:00:00,3f1e0811700b3266e,235000,LOKET,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2023,3,3,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-23,21:38:44,2023-04-24,17:00:00,17:00:00,4803f16b2aee0be5bcd1,315000,Redbus,Transfer,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,1,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-24,19:00:13,2023-04-24,19:00:00,19:00:00,440e1eeec09b4ce22,250000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2023,3,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2023-04-22,16:49:41,2023-04-24,18:30:00,18:30:00,44c9cd0a41fde7cfe,270000,Admin,Tunai,PWT,KMO,MDJ-KLS,BNS,AKAP,Purwokerto,2023,3,2,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Mandiraja - Terminal Kalideres
2023-04-05,12:05:28,2023-04-24,21:00:00,19:00:00,18beb762dbaf996e2f58,585000,Redbus,Transfer,TAJR,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,19,Terminal Arjosari/ Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-24,06:56:50,2023-04-24,07:00:00,07:00:00,5c28e58bef0c046cf733,270000,LOKET,Tunai,BUM,CIP,BUM-CIP,BNS,AKAP,Bogor,2023,3,0,Agen DAMRI Bumiayu,Pool DAMRI Cipaku,Agen DAMRI Bumiayu - Pool DAMRI Cipaku
2023-04-18,16:06:06,2023-04-24,14:00:00,16:00:00,6aa267328adf713e939f,600000,Redbus,Transfer,PDJ,KMO,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,6,Pool Damri Jember,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2023-04-24,10:33:02,2023-04-24,17:00:00,17:00:00,47d714d30f7ebd1d2,235000,Agen Pemasaran,Deposit,CLP,KLR,CLP-KLS,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Terminal Klari,Pool DAMRI Cilacap - Terminal Kalideres
2023-04-01,12:09:42,2023-04-24,19:00:00,19:00:00,79b5cbefbb419f731e8f,630000,Redbus,Transfer,SBY,KMO,SBY-KMO,RYL,AKAP,Bandara Soekarno Hatta,2023,3,23,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-22,13:56:35,2023-04-24,12:00:00,12:10:00,76fba5feb229c00c6,350000,LOKET,Tunai,YG,CIP,YG-CIP,BNS,AKAP,Bogor,2023,3,2,Pool DAMRI Yogyakarta,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2023-04-12,14:41:52,2023-04-24,14:00:00,18:00:00,8621091c1921db06f3bf,585000,Traveloka,Transfer,TMKL,PGB,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,12,Terminal Minak Koncar Lumajang,Terminal Pulogebang,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2023-04-21,20:29:53,2023-04-24,18:30:00,18:30:00,3825fdf9a6cf732c066d,270000,Traveloka,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2023,3,3,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2023-04-21,09:04:23,2023-04-24,12:00:00,19:00:00,712f9b92c6f2f302ee71,155000,Traveloka,Transfer,BUM,CIP,YG-CIP,BNS,AKAP,Bogor,2023,3,3,Agen DAMRI Bumiayu,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2023-04-20,10:57:41,2023-04-24,19:00:00,16:30:00,8051ae9880b8f3de6,585000,Admin,Tunai,PDML,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,4,Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-24,10:05:50,2023-04-24,17:00:00,17:00:00,620f6c284b4be6db0,235000,Agen Pemasaran,Deposit,CLP,KLR,CLP-KLS,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Terminal Klari,Pool DAMRI Cilacap - Terminal Kalideres
2023-04-24,10:30:30,2023-04-24,17:00:00,17:30:00,886bb4c93f1843fce6bc,315000,LOKET,Tunai,PCNG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2023,3,0,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2023-04-24,17:11:47,2023-04-24,18:30:00,17:00:00,98bbe3e2f6158bc40,270000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2023,3,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2023-04-20,10:57:41,2023-04-24,19:00:00,16:30:00,544d42f16ccdd74ee,585000,Admin,Tunai,PDML,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,4,Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-24,10:34:40,2023-04-24,17:00:00,17:00:00,432e76686cb5d45c5,235000,Agen Pemasaran,Deposit,CLP,KLR,CLP-KLS,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Terminal Klari,Pool DAMRI Cilacap - Terminal Kalideres
2023-04-24,12:36:13,2023-04-24,15:00:00,15:00:00,299b95e0a395a7a4f,235000,Agen Pemasaran,Deposit,CLP,KPR,CLP-KMO,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-24,13:18:10,2023-04-24,14:00:00,14:30:00,525e324f5cdca4284521,240000,LOKET,Tunai,PWR,KMO,PWR-KMO,BNS,AKAP,Purworejo,2023,3,0,Pool DAMRI Purworejo,Pool DAMRI Kemayoran,Pool DAMRI Purworejo - Pool DAMRI Kemayoran
2023-04-19,13:14:19,2023-04-24,19:00:00,17:00:00,611d808db7a3f11e32c2,585000,Redbus,Transfer,TAJR,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,5,Terminal Arjosari/ Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-24,09:37:28,2023-04-24,17:00:00,17:00:00,543ccb60ea28ae8ed,235000,LOKET,Tunai,CLP,KLR,CLP-KLS,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Terminal Klari,Pool DAMRI Cilacap - Terminal Kalideres
2023-04-24,12:43:41,2023-04-24,15:00:00,15:00:00,1ae3345d6310be45e,235000,Agen Pemasaran,Deposit,CLP,KPR,CLP-KMO,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-16,10:28:17,2023-04-24,12:30:00,12:30:00,9bcb223de4afdd223efa,240000,Traveloka,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Purworejo,2023,3,8,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2023-04-08,13:25:45,2023-04-24,21:00:00,21:00:00,1edbb9e992eda7c470c5,510000,Traveloka,Transfer,SBY,PGB,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,16,Terminal Bungur Asih,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-06,18:40:50,2023-04-24,12:30:00,12:30:00,3cc5a16c27c9d507e023,240000,Traveloka,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Purworejo,2023,3,18,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2023-04-24,12:43:41,2023-04-24,15:00:00,15:00:00,9f71e561d6897e5e2,235000,Agen Pemasaran,Deposit,CLP,KPR,CLP-KMO,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-24,10:09:24,2023-04-24,17:00:00,17:00:00,2034c872a93614417,235000,Agen Pemasaran,Deposit,CLP,KLR,CLP-KLS,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Terminal Klari,Pool DAMRI Cilacap - Terminal Kalideres
2023-04-11,14:59:39,2023-04-24,21:00:00,21:00:00,785c21bf9a6c014272fc,510000,Traveloka,Transfer,SBY,PGB,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2023,3,13,Terminal Bungur Asih,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2023-04-24,07:06:57,2023-04-24,07:00:00,07:00:00,75ec6fe27217a4becd8e,270000,LOKET,Tunai,BUM,CIP,BUM-CIP,BNS,AKAP,Bogor,2023,3,0,Agen DAMRI Bumiayu,Pool DAMRI Cipaku,Agen DAMRI Bumiayu - Pool DAMRI Cipaku
2023-04-24,11:21:20,2023-04-24,15:00:00,15:00:00,93c4222d219f58921,235000,LOKET,Tunai,CLP,KPR,CLP-KMO,BNS,AKAP,Cilacap,2023,3,0,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-16,22:28:24,2023-04-24,12:30:00,12:30:00,4d87c48c53fd96dab164,240000,Traveloka,Transfer,YG,KMO,YG-KMO,BNS,AKAP,Purworejo,2023,3,8,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2023-04-24,12:49:33,2023-04-24,17:00:00,17:15:00,3574a6a232596cbfad7e,315000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,0,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-24,10:24:46,2023-04-24,18:30:00,17:00:00,4f27ad54b9e7d3e97,270000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2023,3,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2023-04-21,13:09:02,2023-04-24,19:00:00,19:00:00,7c9433ed7d1611510604,235000,DAMRI APPS,Transfer,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2023,3,3,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-24,10:28:51,2023-04-24,17:00:00,17:00:00,4c9ab573682537bd6db1,315000,LOKET,Tunai,WSB,KMO,BJG-KMO,BNS,AKAP,Jakarta,2023,3,0,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2023-04-24,09:36:39,2023-04-24,18:30:00,17:00:00,328056b18ac843882,270000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2023,3,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2023-04-22,16:19:26,2023-04-24,19:00:00,19:00:00,30d32b32c0e06ed30,235000,LOKET,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Cilacap,2023,3,2,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2023-04-24,13:21:18,2023-04-24,14:00:00,14:30:00,66bef6099176aaeb07ab,240000,LOKET,Tunai,PWR,KMO,PWR-KMO,BNS,AKAP,Purworejo,2023,3,0,Pool DAMRI Purworejo,Pool DAMRI Kemayoran,Pool DAMRI Purworejo - Pool DAMRI Kemayoran
2023-04-21,13:44:58,2023-04-24,17:00:00,17:15:00,9085cefdbea896d5bf2b,300000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,3,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-24,18:42:05,2023-04-24,19:00:00,19:00:00,0066c103a0fe61d6e9d2,270000,LOKET,Tunai,BUM,CIP,YG-CIP,BNS,AKAP,Bogor,2023,3,0,Agen DAMRI Bumiayu,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2023-04-22,05:26:16,2023-04-24,17:00:00,17:30:00,8e8305d402d6f660cfeb,300000,LOKET,Tunai,BJG,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,2,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-24,18:44:15,2023-04-24,19:00:00,19:00:00,24391a51714f8ac20b19,270000,LOKET,Tunai,BUM,CIP,YG-CIP,BNS,AKAP,Bogor,2023,3,0,Agen DAMRI Bumiayu,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
2023-04-22,16:54:06,2023-04-24,17:00:00,17:45:00,6895f71963fc164e979a,300000,LOKET,Tunai,PCNG,KMO,WSB-KMO,BNS,AKAP,Jakarta,2023,3,2,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2023-04-24,18:45:17,2023-04-24,19:00:00,19:00:00,09ffc680ae7e0b8892b5,270000,LOKET,Tunai,BUM,CIP,YG-CIP,BNS,AKAP,Bogor,2023,3,0,Agen DAMRI Bumiayu,Pool DAMRI Cipaku,Pool DAMRI Yogyakarta - Pool DAMRI Cipaku
